,0,1,2
57669,-1032,-13,4
57670,-1032,-10,2
57671,-1032,-11,4
57672,-1035,-11,9
57673,-1035,-13,4
57674,-1030,-13,6
57675,-1031,-13,5
57676,-1029,-15,6
57677,-1030,-11,2
57678,-1026,-12,4
57679,-1027,-13,4
57680,-1028,-12,6
57681,-1032,-12,7
57682,-1029,-11,3
57683,-1028,-13,5
57684,-1025,-14,5
57685,-1032,-13,5
57686,-1030,-13,4
57687,-1030,-13,3
57688,-1030,-14,4
57689,-1032,-12,5
57690,-1030,-10,6
57691,-1030,-10,8
57692,-1032,-12,6
57693,-1033,-12,4
57694,-1031,-12,7
57695,-1032,-12,4
57696,-1027,-10,3
57697,-1027,-10,6
57698,-1026,-9,8
57699,-1029,-13,6
57700,-1028,-12,6
57701,-1032,-11,6
57702,-1030,-11,5
57703,-1032,-13,0
57704,-1032,-11,4
57705,-1032,-12,5
57706,-1031,-13,5
57707,-1032,-10,1
57708,-1029,-10,2
57709,-1029,-10,0
57710,-1029,-9,2
57711,-1033,-13,1
57712,-1029,-10,1
57713,-1028,-9,0
57714,-1026,-8,0
57715,-1027,-11,8
57716,-1030,-12,6
57717,-1024,-13,3
57718,-1031,-12,5
57719,-1032,-14,4
57720,-1030,-13,3
57721,-1033,-15,5
57722,-1036,-18,3
57723,-1036,-13,2
57724,-1036,-11,7
57725,-1032,-13,5
57726,-1033,-12,5
57727,-1033,-9,3
57728,-1031,-7,2
57729,-1025,-7,1
57730,-1023,-6,2
57731,-1023,-7,-3
57732,-1024,-9,-24
57733,-1022,-7,-28
57734,-1023,-8,-11
57735,-1029,-11,15
57736,-1034,-14,34
57737,-1036,-17,24
57738,-1038,-17,2
57739,-1033,-14,-7
57740,-1027,-12,-11
57741,-1023,-11,-6
57742,-1023,-13,-3
57743,-1021,-7,-5
57744,-1022,-6,-10
57745,-1019,-9,-8
57746,-1018,-9,-4
57747,-1020,-9,-5
57748,-1019,-6,-5
57749,-1018,-7,-5
57750,-1021,-8,-1
57751,-1021,-5,8
57752,-1023,-7,6
57753,-1028,-8,7
57754,-1037,-7,6
57755,-1038,-8,-1
57756,-1041,-9,-1
57757,-1038,-10,-3
57758,-1037,-10,0
57759,-1036,-12,2
57760,-1038,-10,3
57761,-1035,-10,7
57762,-1037,-11,5
57763,-1038,-10,0
57764,-1036,-9,-1
57765,-1033,-10,0
57766,-1026,-13,-3
57767,-1027,-10,-5
57768,-1024,-9,-6
57769,-1022,-11,-2
57770,-1022,-12,0
57771,-1022,-13,-1
57772,-1023,-9,0
57773,-1019,-10,0
57774,-1023,-12,3
57775,-1022,-13,4
57776,-1022,-11,0
57777,-1023,-9,1
57778,-1025,-10,-1
57779,-1023,-9,2
57780,-1024,-9,2
57781,-1029,-8,4
57782,-1030,-8,3
57783,-1034,-8,3
57784,-1034,-9,3
57785,-1030,-8,2
57786,-1034,-10,3
57787,-1036,-11,2
57788,-1035,-7,3
57789,-1036,-10,3
57790,-1034,-10,1
57791,-1033,-8,2
57792,-1038,-6,-1
57793,-1035,-9,-1
57794,-1036,-9,-7
57795,-1037,-14,-16
57796,-1034,-10,4
57797,-1041,-10,26
57798,-1039,-11,21
57799,-1035,-13,4
57800,-1028,-10,-14
57801,-1021,-15,-12
57802,-1017,-11,-7
57803,-1015,-14,-9
57804,-1018,-11,-2
57805,-1021,-11,-2
57806,-1024,-9,0
57807,-1024,-10,1
57808,-1026,-7,6
57809,-1024,-8,0
57810,-1027,-10,-2
57811,-1023,-9,-1
57812,-1023,-8,1
57813,-1021,-9,3
57814,-1027,-8,1
57815,-1026,-11,2
57816,-1032,-11,0
57817,-1030,-11,1
57818,-1029,-8,-1
57819,-1032,-9,1
57820,-1028,-11,-3
57821,-1027,-11,-3
57822,-1031,-10,-2
57823,-1033,-11,2
57824,-1031,-14,3
57825,-1031,-14,4
57826,-1033,-15,2
57827,-1033,-11,3
57828,-1030,-12,2
57829,-1031,-15,1
57830,-1029,-12,3
57831,-1029,-10,2
57832,-1028,-15,1
57833,-1027,-12,3
57834,-1029,-13,2
57835,-1028,-13,3
57836,-1026,-13,6
57837,-1026,-9,1
57838,-1027,-12,3
57839,-1024,-11,0
57840,-1029,-7,4
57841,-1026,-10,0
57842,-1025,-12,3
57843,-1028,-8,0
57844,-1028,-10,2
57845,-1030,-10,3
57846,-1030,-10,6
57847,-1030,-9,2
57848,-1030,-9,1
57849,-1032,-6,3
57850,-1032,-9,0
57851,-1031,-7,3
57852,-1034,-11,2
57853,-1032,-9,7
57854,-1031,-8,1
57855,-1033,-11,7
57856,-1028,-12,3
57857,-1028,-12,5
57858,-1031,-10,5
57859,-1030,-13,5
57860,-1031,-12,4
57861,-1032,-11,4
57862,-1029,-13,3
57863,-1030,-14,4
57864,-1029,-13,3
57865,-1031,-10,6
57866,-1031,-11,7
57867,-1032,-13,8
57868,-1031,-10,6
57869,-1028,-15,4
57870,-1028,-12,4
57871,-1028,-13,3
57872,-1027,-14,6
57873,-1029,-13,7
57874,-1028,-12,6
57875,-1031,-12,8
57876,-1031,-12,5
57877,-1032,-10,3
57878,-1029,-11,3
57879,-1031,-11,6
57880,-1034,-12,6
57881,-1030,-12,8
57882,-1029,-11,8
57883,-1027,-9,7
57884,-1028,-11,6
57885,-1030,-11,8
57886,-1029,-10,6
57887,-1030,-9,10
57888,-1036,-11,7
57889,-1037,-11,9
57890,-1036,-13,8
57891,-1037,-13,10
57892,-1036,-13,8
57893,-1035,-13,11
57894,-1031,-15,9
57895,-1032,-17,8
57896,-1031,-14,6
57897,-1030,-12,11
57898,-1031,-13,11
57899,-1031,-11,12
57900,-1029,-13,11
57901,-1030,-13,11
57902,-1029,-14,11
57903,-1026,-14,10
57904,-1028,-10,10
57905,-1025,-13,13
57906,-1027,-10,11
57907,-1025,-10,10
57908,-1023,-8,12
57909,-1019,-8,8
57910,-1025,-7,9
57911,-1021,-7,10
57912,-1024,-3,6
57913,-1028,-7,8
57914,-1024,-5,6
57915,-1026,-5,8
57916,-1028,-1,8
57917,-1027,-4,15
57918,-1028,-3,11
57919,-1032,-4,11
57920,-1032,-5,13
57921,-1033,-5,16
57922,-1039,-7,13
57923,-1040,-7,12
57924,-1043,-6,17
57925,-1039,-9,18
57926,-1040,-8,16
57927,-1034,-7,17
57928,-1031,-9,16
57929,-1030,-11,15
57930,-1024,-9,15
57931,-1022,-9,12
57932,-1021,-8,-3
57933,-1022,-13,-18
57934,-1020,-13,-6
57935,-1026,-19,34
57936,-1028,-24,57
57937,-1033,-26,51
57938,-1039,-22,29
57939,-1036,-22,14
57940,-1031,-17,8
57941,-1026,-20,8
57942,-1022,-16,11
57943,-1019,-16,10
57944,-1019,-15,7
57945,-1018,-13,3
57946,-1022,-15,3
57947,-1021,-12,8
57948,-1022,-13,6
57949,-1021,-14,6
57950,-1020,-15,13
57951,-1020,-13,9
57952,-1024,-11,12
57953,-1028,-10,15
57954,-1031,-11,11
57955,-1038,-10,14
57956,-1037,-7,13
57957,-1038,-8,9
57958,-1038,-9,8
57959,-1037,-7,9
57960,-1039,-9,7
57961,-1036,-10,16
57962,-1038,-10,18
57963,-1035,-13,19
57964,-1040,-11,14
57965,-1042,-16,17
57966,-1041,-11,15
57967,-1039,-13,16
57968,-1035,-14,16
57969,-1037,-16,16
57970,-1034,-13,16
57971,-1035,-17,13
57972,-1033,-15,17
57973,-1028,-19,16
57974,-1027,-17,15
57975,-1029,-16,20
57976,-1024,-20,19
57977,-1024,-15,14
57978,-1023,-17,15
57979,-1023,-15,16
57980,-1023,-12,14
57981,-1022,-12,17
57982,-1022,-13,15
57983,-1022,-12,14
57984,-1021,-11,13
57985,-1026,-13,22
57986,-1025,-10,16
57987,-1026,-8,15
57988,-1028,-10,17
57989,-1032,-9,15
57990,-1031,-10,17
57991,-1030,-12,19
57992,-1033,-11,20
57993,-1034,-9,21
57994,-1030,-9,19
57995,-1032,-12,16
57996,-1028,-13,8
57997,-1032,-12,10
57998,-1033,-9,31
57999,-1039,-8,51
58000,-1041,-10,35
58001,-1039,-10,17
58002,-1037,-9,6
58003,-1032,-9,2
58004,-1029,-9,9
58005,-1028,-16,15
58006,-1029,-14,14
58007,-1026,-11,16
58008,-1028,-15,18
58009,-1033,-14,25
58010,-1035,-14,22
58011,-1036,-15,16
58012,-1032,-12,16
58013,-1032,-11,17
58014,-1030,-9,18
58015,-1028,-11,18
58016,-1026,-13,17
58017,-1025,-11,20
58018,-1026,-12,21
58019,-1027,-12,22
58020,-1031,-9,24
58021,-1031,-12,24
58022,-1031,-8,21
58023,-1031,-8,20
58024,-1031,-9,18
58025,-1032,-12,17
58026,-1035,-8,22
58027,-1033,-11,23
58028,-1031,-10,18
58029,-1033,-12,18
58030,-1035,-12,19
58031,-1030,-12,18
58032,-1036,-15,26
58033,-1034,-16,20
58034,-1037,-14,18
58035,-1033,-19,20
58036,-1028,-14,17
58037,-1028,-13,17
58038,-1026,-12,18
58039,-1030,-15,16
58040,-1027,-16,20
58041,-1030,-14,20
58042,-1030,-12,23
58043,-1031,-13,23
58044,-1033,-13,21
58045,-1034,-15,26
58046,-1032,-13,19
58047,-1031,-13,24
58048,-1033,-13,23
58049,-1030,-13,20
58050,-1032,-10,18
58051,-1031,-11,18
58052,-1031,-13,21
58053,-1030,-13,19
58054,-1029,-12,21
58055,-1032,-14,23
58056,-1032,-12,24
58057,-1034,-13,27
58058,-1035,-14,23
58059,-1031,-13,23
58060,-1032,-17,23
58061,-1033,-16,22
58062,-1032,-14,20
58063,-1030,-17,26
58064,-1028,-16,18
58065,-1029,-21,24
58066,-1030,-21,22
58067,-1027,-19,21
58068,-1025,-18,25
58069,-1025,-18,24
58070,-1028,-20,23
58071,-1029,-16,24
58072,-1026,-17,27
58073,-1031,-17,27
58074,-1030,-18,24
58075,-1027,-20,27
58076,-1029,-15,26
58077,-1029,-20,25
58078,-1029,-19,24
58079,-1031,-18,23
58080,-1032,-18,22
58081,-1029,-17,26
58082,-1032,-16,27
58083,-1030,-12,25
58084,-1028,-17,25
58085,-1031,-18,30
58086,-1032,-17,25
58087,-1031,-17,25
58088,-1032,-16,24
58089,-1031,-16,24
58090,-1028,-16,24
58091,-1029,-20,23
58092,-1027,-18,24
58093,-1031,-16,24
58094,-1030,-15,25
58095,-1031,-17,24
58096,-1031,-15,23
58097,-1031,-14,24
58098,-1031,-18,24
58099,-1030,-13,25
58100,-1030,-16,28
58101,-1029,-15,23
58102,-1031,-14,27
58103,-1029,-16,25
58104,-1032,-16,30
58105,-1027,-19,32
58106,-1029,-18,29
58107,-1029,-17,31
58108,-1029,-15,32
58109,-1030,-14,37
58110,-1033,-16,31
58111,-1031,-15,32
58112,-1028,-15,30
58113,-1030,-17,29
58114,-1026,-14,27
58115,-1030,-16,25
58116,-1030,-15,30
58117,-1029,-12,26
58118,-1029,-16,29
58119,-1029,-13,27
58120,-1029,-17,26
58121,-1030,-14,29
58122,-1030,-16,27
58123,-1032,-13,26
58124,-1033,-15,31
58125,-1033,-16,32
58126,-1030,-15,34
58127,-1033,-22,36
58128,-1032,-18,41
58129,-1034,-20,39
58130,-1034,-22,34
58131,-1032,-17,32
58132,-1029,-20,33
58133,-1028,-17,33
58134,-1026,-13,31
58135,-1028,-16,35
58136,-1024,-15,42
58137,-1024,-13,32
58138,-1028,-13,9
58139,-1024,-15,0
58140,-1028,-14,20
58141,-1025,-16,52
58142,-1028,-21,79
58143,-1030,-23,79
58144,-1034,-23,52
58145,-1046,-30,32
58146,-1041,-18,24
58147,-1034,-15,27
58148,-1033,-15,45
58149,-1028,-21,41
58150,-1024,-16,25
58151,-1023,-13,18
58152,-1019,-13,17
58153,-1021,-12,14
58154,-1022,-15,18
58155,-1020,-17,26
58156,-1024,-16,28
58157,-1027,-21,34
58158,-1025,-21,36
58159,-1027,-22,39
58160,-1032,-20,38
58161,-1030,-20,37
58162,-1032,-20,38
58163,-1034,-14,31
58164,-1033,-14,30
58165,-1034,-18,36
58166,-1037,-18,35
58167,-1032,-17,40
58168,-1030,-15,39
58169,-1033,-18,35
58170,-1027,-16,39
58171,-1030,-17,33
58172,-1031,-16,34
58173,-1030,-19,35
58174,-1030,-19,31
58175,-1032,-17,32
58176,-1032,-15,37
58177,-1030,-18,31
58178,-1029,-20,35
58179,-1027,-16,30
58180,-1029,-18,34
58181,-1029,-16,29
58182,-1029,-16,33
58183,-1029,-18,37
58184,-1026,-21,28
58185,-1030,-21,36
58186,-1027,-21,35
58187,-1028,-15,32
58188,-1028,-16,34
58189,-1028,-17,35
58190,-1030,-16,35
58191,-1032,-15,31
58192,-1029,-15,33
58193,-1031,-15,30
58194,-1033,-13,31
58195,-1034,-19,36
58196,-1036,-17,30
58197,-1035,-14,39
58198,-1032,-15,37
58199,-1034,-15,26
58200,-1031,-15,31
58201,-1033,-18,31
58202,-1031,-18,34
58203,-1035,-21,24
58204,-1034,-20,19
58205,-1030,-17,41
58206,-1030,-12,55
58207,-1035,-15,55
58208,-1033,-16,36
58209,-1036,-18,22
58210,-1030,-16,19
58211,-1028,-14,19
58212,-1026,-19,29
58213,-1021,-24,24
58214,-1024,-21,37
58215,-1028,-26,34
58216,-1027,-24,35
58217,-1030,-22,38
58218,-1030,-23,34
58219,-1032,-25,31
58220,-1031,-22,33
58221,-1031,-22,28
58222,-1028,-22,32
58223,-1028,-18,37
58224,-1026,-21,33
58225,-1028,-23,37
58226,-1025,-20,37
58227,-1032,-20,33
58228,-1032,-20,34
58229,-1036,-19,33
58230,-1035,-20,35
58231,-1032,-21,33
58232,-1036,-21,32
58233,-1031,-23,32
58234,-1032,-19,32
58235,-1036,-21,40
58236,-1033,-18,34
58237,-1033,-21,34
58238,-1030,-20,37
58239,-1030,-23,34
58240,-1032,-24,35
58241,-1030,-22,38
58242,-1027,-23,31
58243,-1027,-23,33
58244,-1026,-22,30
58245,-1026,-23,29
58246,-1031,-22,30
58247,-1025,-22,31
58248,-1027,-23,34
58249,-1026,-22,29
58250,-1026,-21,29
58251,-1028,-21,33
58252,-1032,-16,34
58253,-1029,-22,34
58254,-1032,-19,35
58255,-1031,-21,34
58256,-1029,-15,34
58257,-1031,-18,32
58258,-1029,-18,30
58259,-1032,-17,35
58260,-1032,-15,34
58261,-1031,-17,29
58262,-1030,-20,37
58263,-1030,-17,32
58264,-1027,-20,32
58265,-1032,-20,32
58266,-1032,-16,35
58267,-1032,-18,31
58268,-1031,-18,39
58269,-1031,-21,33
58270,-1033,-20,32
58271,-1030,-22,33
58272,-1030,-18,31
58273,-1031,-21,31
58274,-1028,-22,33
58275,-1028,-20,35
58276,-1025,-16,31
58277,-1027,-19,32
58278,-1031,-19,36
58279,-1030,-18,33
58280,-1029,-19,35
58281,-1028,-17,32
58282,-1028,-14,37
58283,-1030,-17,32
58284,-1029,-16,30
58285,-1028,-20,34
58286,-1029,-17,30
58287,-1031,-18,33
58288,-1033,-16,33
58289,-1031,-16,35
58290,-1032,-19,31
58291,-1033,-15,33
58292,-1032,-17,29
58293,-1031,-18,35
58294,-1032,-16,31
58295,-1031,-17,33
58296,-1031,-18,29
58297,-1026,-16,30
58298,-1030,-17,34
58299,-1032,-19,34
58300,-1030,-20,31
58301,-1031,-21,34
58302,-1034,-20,27
58303,-1031,-21,32
58304,-1032,-19,32
58305,-1034,-23,30
58306,-1035,-21,33
58307,-1033,-17,31
58308,-1032,-20,34
58309,-1031,-19,30
58310,-1031,-17,33
58311,-1032,-18,32
58312,-1030,-19,32
58313,-1032,-21,34
58314,-1030,-24,35
58315,-1031,-20,35
58316,-1028,-22,39
58317,-1027,-24,34
58318,-1032,-20,33
58319,-1025,-19,35
58320,-1030,-21,28
58321,-1028,-19,29
58322,-1025,-22,31
58323,-1026,-16,29
58324,-1027,-20,33
58325,-1028,-22,33
58326,-1027,-17,28
58327,-1030,-17,29
58328,-1029,-20,30
58329,-1028,-19,35
58330,-1030,-18,32
58331,-1033,-18,39
58332,-1033,-19,37
58333,-1034,-18,37
58334,-1033,-21,39
58335,-1034,-23,38
58336,-1034,-19,32
58337,-1037,-17,33
58338,-1031,-16,34
58339,-1030,-13,33
58340,-1026,-13,31
58341,-1026,-13,35
58342,-1027,-11,27
58343,-1028,-19,9
58344,-1027,-19,0
58345,-1030,-21,17
58346,-1027,-21,52
58347,-1029,-27,79
58348,-1034,-33,66
58349,-1043,-34,47
58350,-1048,-33,25
58351,-1047,-24,23
58352,-1038,-23,32
58353,-1034,-22,46
58354,-1027,-24,42
58355,-1029,-21,29
58356,-1028,-20,12
58357,-1030,-16,11
58358,-1027,-16,14
58359,-1031,-16,24
58360,-1027,-19,23
58361,-1027,-23,31
58362,-1031,-20,32
58363,-1032,-16,34
58364,-1034,-20,43
58365,-1035,-21,46
58366,-1035,-15,43
58367,-1037,-17,39
58368,-1039,-11,31
58369,-1036,-16,30
58370,-1033,-17,33
58371,-1037,-17,37
58372,-1034,-17,36
58373,-1029,-16,34
58374,-1032,-18,37
58375,-1034,-18,42
58376,-1035,-17,37
58377,-1031,-20,29
58378,-1027,-17,26
58379,-1027,-16,29
58380,-1025,-19,33
58381,-1023,-19,31
58382,-1023,-17,30
58383,-1023,-19,33
58384,-1019,-21,35
58385,-1020,-17,37
58386,-1021,-21,35
58387,-1024,-21,32
58388,-1023,-22,36
58389,-1026,-24,33
58390,-1025,-21,32
58391,-1027,-22,34
58392,-1031,-17,33
58393,-1031,-19,35
58394,-1036,-21,35
58395,-1041,-20,40
58396,-1036,-19,30
58397,-1036,-15,34
58398,-1042,-16,32
58399,-1044,-14,26
58400,-1041,-16,30
58401,-1042,-12,27
58402,-1049,-13,30
58403,-1049,-15,31
58404,-1049,-13,28
58405,-1047,-14,25
58406,-1049,-15,22
58407,-1046,-19,15
58408,-1041,-16,13
58409,-1042,-14,33
58410,-1042,-13,49
58411,-1043,-14,43
58412,-1043,-16,35
58413,-1042,-20,21
58414,-1038,-15,9
58415,-1036,-18,10
58416,-1027,-17,22
58417,-1023,-20,22
58418,-1021,-21,27
58419,-1017,-20,31
58420,-1021,-21,31
58421,-1021,-21,32
58422,-1023,-22,33
58423,-1023,-13,28
58424,-1022,-12,31
58425,-1021,-13,27
58426,-1021,-11,30
58427,-1019,-6,32
58428,-1020,-8,33
58429,-1022,-9,25
58430,-1024,-12,30
58431,-1028,-10,31
58432,-1030,-11,31
58433,-1033,-9,31
58434,-1034,-11,38
58435,-1034,-12,31
58436,-1037,-11,27
58437,-1035,-11,29
58438,-1035,-13,25
58439,-1032,-15,29
58440,-1037,-16,35
58441,-1033,-16,31
58442,-1034,-19,35
58443,-1035,-21,30
58444,-1029,-20,35
58445,-1035,-21,32
58446,-1031,-19,29
58447,-1032,-20,33
58448,-1029,-22,31
58449,-1031,-22,26
58450,-1028,-17,23
58451,-1027,-19,25
58452,-1027,-18,24
58453,-1034,-19,25
58454,-1032,-17,29
58455,-1029,-20,28
58456,-1030,-17,25
58457,-1030,-19,26
58458,-1029,-20,28
58459,-1030,-18,26
58460,-1027,-19,28
58461,-1028,-19,28
58462,-1028,-16,22
58463,-1031,-18,25
58464,-1027,-20,29
58465,-1030,-22,33
58466,-1034,-18,25
58467,-1033,-18,28
58468,-1031,-16,26
58469,-1032,-16,22
58470,-1032,-18,25
58471,-1030,-14,24
58472,-1028,-19,26
58473,-1029,-19,25
58474,-1032,-21,30
58475,-1031,-16,24
58476,-1031,-21,30
58477,-1032,-19,26
58478,-1030,-18,26
58479,-1029,-21,25
58480,-1031,-18,27
58481,-1032,-19,26
58482,-1030,-23,24
58483,-1028,-16,22
58484,-1029,-19,23
58485,-1028,-14,26
58486,-1029,-18,22
58487,-1029,-13,24
58488,-1026,-17,23
58489,-1030,-16,28
58490,-1029,-16,26
58491,-1029,-14,24
58492,-1031,-12,22
58493,-1030,-15,23
58494,-1032,-14,24
58495,-1031,-11,26
58496,-1032,-14,22
58497,-1030,-12,23
58498,-1027,-12,19
58499,-1029,-11,24
58500,-1033,-16,28
58501,-1031,-11,23
58502,-1031,-14,28
58503,-1032,-11,26
58504,-1029,-12,31
58505,-1027,-16,27
58506,-1029,-15,24
58507,-1031,-11,26
58508,-1030,-14,26
58509,-1030,-13,21
58510,-1032,-13,21
58511,-1025,-11,17
58512,-1027,-12,18
58513,-1025,-13,20
58514,-1028,-13,21
58515,-1028,-11,17
58516,-1029,-11,17
58517,-1029,-11,16
58518,-1031,-11,18
58519,-1032,-12,15
58520,-1028,-11,18
58521,-1032,-12,22
58522,-1030,-14,20
58523,-1034,-13,21
58524,-1029,-14,22
58525,-1032,-14,22
58526,-1032,-13,26
58527,-1034,-14,26
58528,-1035,-15,28
58529,-1036,-16,25
58530,-1037,-13,27
58531,-1036,-13,29
58532,-1034,-9,23
58533,-1026,-13,24
58534,-1027,-10,26
58535,-1026,-8,20
58536,-1025,-11,16
58537,-1028,-11,0
58538,-1027,-11,-13
58539,-1026,-11,-6
58540,-1028,-11,23
58541,-1030,-16,53
58542,-1032,-21,51
58543,-1042,-25,37
58544,-1040,-25,19
58545,-1036,-22,18
58546,-1030,-18,18
58547,-1026,-13,17
58548,-1022,-15,14
58549,-1018,-10,8
58550,-1019,-11,9
58551,-1017,-13,9
58552,-1021,-14,16
58553,-1019,-13,14
58554,-1019,-12,12
58555,-1021,-14,13
58556,-1020,-10,16
58557,-1024,-12,21
58558,-1028,-10,27
58559,-1031,-10,27
58560,-1033,-11,16
58561,-1036,-11,15
58562,-1039,-10,17
58563,-1036,-12,17
58564,-1035,-12,19
58565,-1036,-13,17
58566,-1040,-12,20
58567,-1042,-14,23
58568,-1037,-14,23
58569,-1035,-14,23
58570,-1036,-13,22
58571,-1032,-14,19
58572,-1038,-14,19
58573,-1032,-12,18
58574,-1032,-16,19
58575,-1031,-15,20
58576,-1030,-15,18
58577,-1030,-14,17
58578,-1027,-15,16
58579,-1024,-12,16
58580,-1027,-16,18
58581,-1028,-17,21
58582,-1024,-13,21
58583,-1026,-14,17
58584,-1028,-15,15
58585,-1023,-14,15
58586,-1028,-12,18
58587,-1028,-12,18
58588,-1028,-10,21
58589,-1032,-13,19
58590,-1035,-12,18
58591,-1033,-11,22
58592,-1033,-11,14
58593,-1036,-12,18
58594,-1035,-8,16
58595,-1034,-9,17
58596,-1034,-8,15
58597,-1036,-7,14
58598,-1034,-11,8
58599,-1040,-13,2
58600,-1034,-9,16
58601,-1041,-10,34
58602,-1041,-8,34
58603,-1036,-9,24
58604,-1035,-12,13
58605,-1030,-12,1
58606,-1029,-15,2
58607,-1024,-14,9
58608,-1022,-19,17
58609,-1024,-17,23
58610,-1020,-15,17
58611,-1026,-16,15
58612,-1028,-14,9
58613,-1024,-11,7
58614,-1029,-13,9
58615,-1026,-12,10
58616,-1022,-13,12
58617,-1018,-12,14
58618,-1021,-12,16
58619,-1025,-12,20
58620,-1027,-13,17
58621,-1032,-12,17
58622,-1032,-16,11
58623,-1032,-15,18
58624,-1033,-12,17
58625,-1030,-13,14
58626,-1032,-14,13
58627,-1031,-14,11
58628,-1031,-16,13
58629,-1031,-15,12
58630,-1037,-15,14
58631,-1032,-17,14
58632,-1033,-17,13
58633,-1031,-15,11
58634,-1032,-16,16
58635,-1033,-15,14
58636,-1033,-14,12
58637,-1036,-14,10
58638,-1029,-16,10
58639,-1028,-13,12
58640,-1028,-16,12
58641,-1029,-14,11
58642,-1027,-16,12
58643,-1031,-16,16
58644,-1031,-17,23
58645,-1031,-17,10
58646,-1030,-14,10
58647,-1030,-12,10
58648,-1030,-14,9
58649,-1031,-13,7
58650,-1029,-15,10
58651,-1029,-13,11
58652,-1030,-11,12
58653,-1034,-13,8
58654,-1033,-11,11
58655,-1030,-14,9
58656,-1030,-12,9
58657,-1027,-11,9
58658,-1030,-11,14
58659,-1030,-11,12
58660,-1027,-12,10
58661,-1031,-11,9
58662,-1030,-14,11
58663,-1029,-15,9
58664,-1028,-14,12
58665,-1027,-13,10
58666,-1028,-14,10
58667,-1024,-13,9
58668,-1028,-15,9
58669,-1030,-13,9
58670,-1026,-13,5
58671,-1026,-14,10
58672,-1028,-14,10
58673,-1027,-12,8
58674,-1029,-12,10
58675,-1031,-12,11
58676,-1029,-11,12
58677,-1031,-13,9
58678,-1034,-13,15
58679,-1033,-12,14
58680,-1037,-14,12
58681,-1030,-12,12
58682,-1032,-15,15
58683,-1036,-13,12
58684,-1035,-14,17
58685,-1033,-13,13
58686,-1032,-13,8
58687,-1031,-13,8
58688,-1030,-12,8
58689,-1031,-11,7
58690,-1028,-8,5
58691,-1028,-11,8
58692,-1028,-12,9
58693,-1029,-12,3
58694,-1028,-13,6
58695,-1026,-14,4
58696,-1029,-9,7
58697,-1026,-13,11
58698,-1027,-11,11
58699,-1031,-14,8
58700,-1027,-12,10
58701,-1027,-14,10
58702,-1030,-10,12
58703,-1035,-11,14
58704,-1034,-14,12
58705,-1033,-14,17
58706,-1037,-11,11
58707,-1035,-11,15
58708,-1031,-11,12
58709,-1029,-8,15
58710,-1028,-12,15
58711,-1027,-9,13
58712,-1024,-8,13
58713,-1023,-11,-2
58714,-1026,-12,-19
58715,-1027,-11,-16
58716,-1023,-13,10
58717,-1032,-14,33
58718,-1033,-15,33
58719,-1037,-20,31
58720,-1037,-19,19
58721,-1036,-20,8
58722,-1024,-17,-2
58723,-1020,-17,1
58724,-1022,-16,8
58725,-1025,-13,8
58726,-1026,-7,4
58727,-1026,-12,4
58728,-1024,-10,0
58729,-1022,-10,1
58730,-1022,-8,1
58731,-1019,-9,6
58732,-1022,-11,10
58733,-1021,-12,15
58734,-1029,-10,15
58735,-1031,-10,12
58736,-1037,-13,10
58737,-1039,-12,3
58738,-1039,-11,5
58739,-1041,-12,9
58740,-1040,-12,8
58741,-1041,-15,9
58742,-1038,-14,13
58743,-1042,-17,13
58744,-1037,-17,14
58745,-1041,-15,13
58746,-1037,-13,10
58747,-1035,-12,8
58748,-1034,-12,5
58749,-1027,-14,5
58750,-1025,-13,5
58751,-1026,-14,8
58752,-1024,-16,3
58753,-1023,-11,8
58754,-1024,-15,7
58755,-1025,-12,10
58756,-1022,-13,8
58757,-1025,-12,9
58758,-1027,-13,12
58759,-1029,-16,11
58760,-1024,-16,12
58761,-1030,-11,9
58762,-1028,-13,11
58763,-1032,-9,11
58764,-1036,-14,15
58765,-1037,-16,14
58766,-1037,-13,11
58767,-1040,-13,12
58768,-1039,-11,9
58769,-1037,-9,11
58770,-1035,-11,10
58771,-1037,-10,10
58772,-1035,-10,8
58773,-1035,-12,4
58774,-1036,-20,-1
58775,-1037,-15,3
58776,-1035,-12,26
58777,-1041,-14,40
58778,-1040,-12,20
58779,-1039,-11,6
58780,-1029,-15,-3
58781,-1028,-14,-3
58782,-1020,-14,5
58783,-1023,-15,5
58784,-1023,-16,10
58785,-1027,-15,9
58786,-1029,-11,10
58787,-1029,-13,6
58788,-1032,-11,5
58789,-1031,-11,5
58790,-1031,-7,4
58791,-1026,-14,7
58792,-1025,-10,9
58793,-1029,-11,13
58794,-1036,-14,17
58795,-1033,-12,11
58796,-1035,-11,10
58797,-1035,-13,13
58798,-1035,-12,13
58799,-1033,-14,8
58800,-1030,-12,7
58801,-1031,-14,7
58802,-1032,-15,9
58803,-1033,-12,10
58804,-1035,-16,13
58805,-1030,-15,10
58806,-1033,-14,9
58807,-1031,-13,7
58808,-1032,-14,8
58809,-1033,-15,11
58810,-1032,-15,12
58811,-1035,-12,13
58812,-1034,-14,9
58813,-1031,-15,10
58814,-1032,-15,7
58815,-1031,-14,5
58816,-1033,-16,5
58817,-1031,-13,7
58818,-1028,-17,10
58819,-1029,-17,4
58820,-1030,-15,7
58821,-1029,-13,8
58822,-1032,-15,8
58823,-1031,-16,8
58824,-1027,-19,8
58825,-1031,-14,9
58826,-1032,-15,6
58827,-1028,-10,3
58828,-1031,-11,6
58829,-1032,-15,7
