,0
2590,-92
2591,-101
2592,-118
2593,-144
2594,-160
2595,-148
2596,-134
2597,-130
2598,-118
2599,-113
2600,-111
2601,-101
2602,-94
2603,-89
2604,-80
2605,-78
2606,-80
2607,-61
2608,-44
2609,-37
2610,-21
2611,-11
2612,-26
2613,-40
2614,-44
2615,-40
2616,-26
2617,-18
2618,-23
2619,-26
2620,-23
2621,-4
2622,85
2623,321
2624,683
2625,921
2626,560
2627,-333
2628,-685
2629,-245
2630,-28
2631,-172
2632,-139
2633,-54
2634,-82
2635,-78
2636,-47
2637,-94
2638,-148
2639,-120
2640,-80
2641,-78
2642,-63
2643,-47
2644,-52
2645,-40
2646,-4
2647,18
2648,37
2649,54
2650,52
2651,49
2652,73
2653,87
2654,82
2655,75
2656,47
2657,23
2658,9
2659,-47
2660,-127
2661,-174
2662,-222
2663,-274
2664,-293
2665,-293
2666,-297
2667,-297
2668,-297
2669,-293
2670,-276
2671,-248
2672,-231
2673,-217
2674,-210
2675,-205
2676,-193
2677,-174
2678,-160
2679,-153
2680,-148
2681,-146
2682,-146
2683,-141
2684,-132
2685,-130
2686,-132
2687,-141
2688,-151
2689,-141
2690,-125
2691,-120
2692,-120
2693,-113
2694,-108
2695,-108
2696,-94
2697,-85
2698,-85
2699,-80
2700,-73
2701,-73
2702,-66
2703,-61
2704,-63
2705,-56
2706,-63
2707,-111
2708,-139
2709,-115
2710,-106
2711,-108
2712,-99
2713,-101
2714,-101
2715,-78
2716,-59
2717,-52
2718,-37
2719,-37
2720,-61
2721,-73
2722,-68
2723,-59
2724,-56
2725,-82
2726,-111
2727,-96
2728,-78
2729,-66
2730,16
2731,260
2732,633
2733,884
2734,565
2735,-286
2736,-654
2737,-219
2738,16
2739,-137
2740,-127
2741,-40
2742,-59
2743,-56
2744,-23
2745,-35
2746,-42
2747,-18
2748,0
2749,4
2750,21
2751,26
2752,11
2753,16
2754,49
2755,73
2756,92
2757,106
2758,113
2759,139
2760,172
2761,186
2762,186
2763,184
2764,158
2765,120
2766,104
2767,82
2768,28
2769,-35
2770,-111
2771,-170
2772,-191
2773,-200
2774,-212
2775,-219
2776,-226
2777,-231
2778,-217
2779,-191
2780,-177
2781,-174
2782,-172
2783,-174
2784,-182
2785,-170
2786,-151
2787,-148
2788,-165
2789,-208
2790,-267
2791,-290
2792,-276
2793,-262
2794,-260
2795,-252
2796,-243
2797,-231
2798,-215
2799,-205
2800,-203
2801,-191
2802,-179
2803,-174
2804,-163
2805,-151
2806,-146
2807,-141
2808,-134
2809,-125
2810,-113
2811,-104
2812,-106
2813,-106
2814,-92
2815,-92
2816,-104
2817,-104
2818,-96
2819,-92
2820,-78
2821,-68
2822,-66
2823,-56
2824,-47
2825,-30
2826,-26
2827,-47
2828,-56
2829,-47
2830,-42
2831,-37
2832,-28
2833,-30
2834,-33
2835,-21
2836,28
2837,215
2838,593
2839,950
2840,801
2841,-37
2842,-680
2843,-406
2844,-21
2845,-78
2846,-92
2847,-2
2848,-33
2849,-66
2850,-37
2851,-37
2852,-49
2853,-37
2854,-35
2855,-54
2856,-75
2857,-59
2858,-40
2859,-82
2860,-120
2861,-82
2862,-37
2863,-23
2864,0
2865,26
2866,30
2867,56
2868,99
2869,122
2870,132
2871,127
2872,80
2873,33
2874,0
2875,-66
2876,-144
2877,-193
2878,-245
2879,-295
2880,-321
2881,-323
2882,-307
2883,-295
2884,-297
2885,-295
2886,-274
2887,-245
2888,-226
2889,-222
2890,-224
2891,-219
2892,-203
2893,-184
2894,-177
2895,-177
2896,-172
2897,-174
2898,-170
2899,-160
2900,-156
2901,-148
2902,-139
2903,-144
2904,-148
2905,-132
2906,-113
2907,-111
2908,-118
2909,-118
2910,-108
2911,-108
2912,-125
2913,-130
2914,-120
2915,-113
2916,-115
2917,-106
2918,-92
2919,-92
2920,-106
2921,-134
2922,-158
2923,-148
2924,-120
2925,-104
2926,-106
2927,-94
2928,-92
2929,-148
2930,-186
2931,-170
2932,-160
2933,-151
2934,-130
2935,-132
2936,-130
2937,-111
2938,-99
2939,-44
2940,167
2941,550
2942,886
2943,706
2944,-170
2945,-810
2946,-491
2947,-104
2948,-174
2949,-167
2950,-52
2951,-63
2952,-70
2953,-23
2954,-23
2955,-37
2956,-28
2957,-26
2958,-18
2959,-2
2960,4
2961,9
2962,18
2963,35
2964,59
2965,82
2966,96
2967,106
2968,115
2969,137
2970,170
2971,189
2972,193
2973,193
2974,179
2975,148
2976,104
2977,54
2978,-14
2979,-101
2980,-177
2981,-229
2982,-257
2983,-262
2984,-262
2985,-274
2986,-307
2987,-323
2988,-300
2989,-267
2990,-257
2991,-252
2992,-250
2993,-245
2994,-231
2995,-215
2996,-200
2997,-196
2998,-243
2999,-302
3000,-290
3001,-248
3002,-245
3003,-245
3004,-241
3005,-241
3006,-234
3007,-222
3008,-231
3009,-234
3010,-219
3011,-219
3012,-215
3013,-191
3014,-170
3015,-167
3016,-165
3017,-160
3018,-158
3019,-144
3020,-122
3021,-120
3022,-127
3023,-120
3024,-106
3025,-89
3026,-63
3027,-44
3028,-49
3029,-56
3030,-70
3031,-80
3032,-66
3033,-49
3034,-52
3035,-49
3036,-44
3037,-42
3038,-28
3039,37
3040,238
3041,619
3042,950
3043,685
3044,-226
3045,-721
3046,-321
3047,-21
3048,-122
3049,-101
3050,-18
3051,-66
3052,-106
3053,-75
3054,-49
3055,-52
3056,-47
3057,-33
3058,-23
3059,-11
3060,11
3061,30
3062,37
3063,44
3064,47
3065,49
3066,70
3067,99
3068,113
3069,118
3070,127
3071,134
3072,130
3073,118
3074,80
3075,2
3076,-52
3077,-75
3078,-120
3079,-172
3080,-203
3081,-241
3082,-271
3083,-267
3084,-250
3085,-243
3086,-241
3087,-255
3088,-267
3089,-260
3090,-252
3091,-245
3092,-234
3093,-231
3094,-238
3095,-229
3096,-210
3097,-200
3098,-196
3099,-193
3100,-203
3101,-203
3102,-186
3103,-186
3104,-205
3105,-212
3106,-212
3107,-210
3108,-196
3109,-177
3110,-167
3111,-160
3112,-165
3113,-167
3114,-151
3115,-134
3116,-141
3117,-177
3118,-200
3119,-189
3120,-172
3121,-163
3122,-146
3123,-134
3124,-137
3125,-141
3126,-137
3127,-115
3128,-89
3129,-73
3130,-68
3131,-63
3132,-61
3133,-63
3134,-63
3135,-75
3136,-96
3137,-104
3138,-94
3139,-85
3140,-73
3141,-66
3142,-52
3143,47
3144,288
3145,626
3146,815
3147,371
3148,-510
3149,-697
3150,-200
3151,-66
3152,-200
3153,-120
3154,-56
3155,-94
3156,-73
3157,-37
3158,-44
3159,-33
3160,-14
3161,-7
3162,9
3163,21
3164,26
3165,40
3166,54
3167,61
3168,61
3169,68
3170,89
3171,111
3172,115
3173,125
3174,148
3175,165
3176,163
3177,151
3178,141
3179,122
3180,85
3181,30
3182,-52
3183,-144
3184,-193
3185,-205
3186,-215
3187,-217
3188,-219
3189,-226
3190,-222
3191,-200
3192,-184
3193,-174
3194,-170
3195,-182
3196,-198
3197,-198
3198,-200
3199,-208
3200,-222
3201,-241
3202,-252
3203,-245
3204,-229
3205,-215
3206,-210
3207,-217
3208,-226
3209,-224
3210,-205
3211,-189
3212,-182
3213,-184
3214,-191
3215,-186
3216,-170
3217,-153
3218,-144
3219,-148
3220,-193
3221,-241
3222,-222
3223,-189
3224,-189
3225,-186
3226,-179
3227,-182
3228,-170
3229,-146
3230,-137
3231,-144
3232,-167
3233,-182
3234,-158
3235,-127
3236,-113
3237,-101
3238,-96
3239,-104
3240,-108
3241,-106
3242,-99
3243,-89
3244,-82
3245,-82
3246,-85
3247,-101
3248,-125
3249,-82
3250,122
3251,484
3252,834
3253,758
3254,-21
3255,-711
3256,-472
3257,-68
3258,-132
3259,-163
3260,-54
3261,-56
3262,-78
3263,-44
3264,-52
3265,-75
3266,-52
3267,-26
3268,-26
3269,-14
3270,11
3271,26
3272,30
3273,44
3274,61
3275,82
3276,108
3277,127
3278,139
3279,144
3280,146
3281,167
3282,196
3283,196
3284,174
3285,158
3286,134
3287,80
3288,21
3289,-28
3290,-85
3291,-146
3292,-184
3293,-196
3294,-189
3295,-200
3296,-260
3297,-316
3298,-304
3299,-267
3300,-248
3301,-248
3302,-260
3303,-281
3304,-290
3305,-276
3306,-257
3307,-248
3308,-245
3309,-252
3310,-260
3311,-245
3312,-238
3313,-281
3314,-326
3315,-312
3316,-297
3317,-300
3318,-281
3319,-262
3320,-248
3321,-236
3322,-241
3323,-238
3324,-212
3325,-193
3326,-189
3327,-186
3328,-191
3329,-200
3330,-184
3331,-163
3332,-151
3333,-141
3334,-148
3335,-158
3336,-141
3337,-120
3338,-113
3339,-106
3340,-106
3341,-113
3342,-99
3343,-75
3344,-66
3345,-66
3346,-59
3347,-49
3348,-42
3349,-35
3350,-42
3351,-54
3352,-52
3353,-49
3354,-56
3355,-47
3356,-23
3357,-16
3358,-11
3359,75
3360,333
3361,739
3362,992
3363,560
3364,-392
3365,-721
3366,-302
3367,-139
3368,-234
3369,-144
3370,-80
3371,-111
3372,-89
3373,-63
3374,-66
3375,-44
3376,-21
3377,-18
3378,-21
3379,-30
3380,-35
3381,-21
3382,-21
3383,-21
3384,4
3385,21
3386,35
3387,63
3388,82
3389,99
3390,125
3391,144
3392,137
3393,125
3394,125
3395,115
3396,78
3397,23
3398,-37
3399,-99
3400,-148
3401,-182
3402,-198
3403,-208
3404,-231
3405,-245
3406,-250
3407,-255
3408,-250
3409,-231
3410,-222
3411,-229
3412,-226
3413,-217
3414,-200
3415,-186
3416,-186
3417,-200
3418,-203
3419,-186
3420,-177
3421,-174
3422,-165
3423,-170
3424,-193
3425,-196
3426,-182
3427,-167
3428,-158
3429,-163
3430,-172
3431,-160
3432,-141
3433,-137
3434,-130
3435,-146
3436,-208
3437,-234
3438,-193
3439,-170
3440,-172
3441,-167
3442,-167
3443,-167
3444,-170
3445,-196
3446,-208
3447,-184
3448,-182
3449,-191
3450,-167
3451,-146
3452,-148
3453,-144
3454,-127
3455,-113
3456,-111
3457,-111
3458,-92
3459,-87
3460,-106
3461,-118
3462,-111
3463,-96
3464,-89
3465,-85
3466,-78
3467,-73
3468,-70
3469,-18
3470,170
3471,534
3472,919
3473,869
3474,66
3475,-673
3476,-451
3477,-30
3478,-96
3479,-139
3480,-33
3481,-49
3482,-92
3483,-59
3484,-44
3485,-54
3486,-40
3487,-37
3488,-56
3489,-61
3490,-44
3491,-26
3492,-14
3493,-4
3494,9
3495,30
3496,47
3497,66
3498,94
3499,113
3500,125
3501,141
3502,153
3503,151
3504,132
3505,99
3506,49
3507,-14
3508,-85
3509,-137
3510,-191
3511,-288
3512,-397
3513,-427
3514,-406
3515,-397
3516,-385
3517,-361
3518,-352
3519,-356
3520,-361
3521,-352
3522,-323
3523,-297
3524,-290
3525,-288
3526,-278
3527,-257
3528,-238
3529,-224
3530,-219
3531,-224
3532,-226
3533,-215
3534,-198
3535,-186
3536,-177
3537,-179
3538,-186
3539,-174
3540,-156
3541,-146
3542,-137
3543,-134
3544,-141
3545,-137
3546,-118
3547,-106
3548,-99
3549,-96
3550,-106
3551,-111
3552,-113
3553,-118
3554,-106
3555,-96
3556,-108
3557,-113
3558,-94
3559,-80
3560,-75
3561,-68
3562,-75
3563,-82
3564,-70
3565,-54
3566,-47
3567,-44
3568,-47
3569,-61
3570,-63
3571,-44
3572,-23
3573,-14
3574,-14
3575,-9
3576,-26
3577,-63
3578,-73
3579,-66
3580,-75
3581,-104
3582,-146
3583,-163
3584,-153
3585,-172
3586,-184
3587,-115
3588,92
3589,460
3590,799
3591,633
3592,-200
3593,-773
3594,-430
3595,-96
3596,-212
3597,-217
3598,-111
3599,-130
3600,-144
3601,-104
3602,-89
3603,-87
3604,-70
3605,-56
3606,-47
3607,-47
3608,-54
3609,-54
3610,-56
3611,-59
3612,-40
3613,-21
3614,-14
3615,0
3616,4
3617,9
3618,40
3619,66
3620,70
3621,75
3622,78
3623,66
3624,44
3625,7
3626,-54
3627,-118
3628,-165
3629,-196
3630,-210
3631,-219
3632,-229
3633,-234
3634,-229
3635,-215
3636,-198
3637,-179
3638,-170
3639,-174
3640,-172
3641,-165
3642,-184
3643,-205
3644,-189
3645,-179
3646,-191
3647,-184
3648,-184
3649,-198
3650,-189
3651,-182
3652,-196
3653,-189
3654,-167
3655,-158
3656,-151
3657,-148
3658,-158
3659,-153
3660,-134
3661,-122
3662,-115
3663,-125
3664,-177
3665,-210
3666,-182
3667,-156
3668,-153
3669,-146
3670,-148
3671,-153
3672,-137
3673,-115
3674,-108
3675,-104
3676,-104
3677,-108
3678,-99
3679,-85
3680,-96
3681,-113
3682,-111
3683,-108
3684,-104
3685,-89
3686,-75
3687,-73
3688,-78
3689,-82
3690,-78
3691,-61
3692,-59
3693,-70
3694,-66
3695,-59
3696,-70
3697,-82
3698,-80
3699,-75
3700,-75
3701,-73
3702,-73
3703,-73
3704,-63
3705,-49
3706,0
3707,167
3708,494
3709,799
3710,621
3711,-212
3712,-770
3713,-425
3714,-108
3715,-255
3716,-274
3717,-179
3718,-210
3719,-217
3720,-167
3721,-170
3722,-174
3723,-146
3724,-137
3725,-134
3726,-113
3727,-99
3728,-89
3729,-70
3730,-54
3731,-35
3732,-9
3733,-7
3734,-37
3735,-37
3736,0
3737,28
3738,52
3739,80
3740,85
3741,75
3742,66
3743,47
3744,-2
3745,-70
3746,-127
3747,-177
3748,-219
3749,-234
3750,-234
3751,-231
3752,-229
3753,-229
3754,-226
3755,-208
3756,-184
3757,-165
3758,-151
3759,-151
3760,-153
3761,-139
3762,-120
3763,-108
3764,-101
3765,-104
3766,-118
3767,-118
3768,-99
3769,-82
3770,-80
3771,-82
3772,-94
3773,-125
3774,-144
3775,-127
3776,-134
3777,-158
3778,-158
3779,-148
3780,-139
3781,-125
3782,-106
3783,-99
3784,-113
3785,-118
3786,-96
3787,-80
3788,-75
3789,-70
3790,-70
3791,-80
3792,-75
3793,-54
3794,-37
3795,-42
3796,-49
3797,-47
3798,-35
3799,-30
3800,-30
3801,-42
3802,-56
3803,-89
3804,-134
3805,-125
3806,-85
3807,-92
3808,-132
3809,-160
3810,-163
3811,-151
3812,-132
3813,-122
3814,-130
3815,-122
3816,-101
3817,-82
3818,16
3819,302
3820,711
3821,914
3822,432
3823,-487
3824,-732
3825,-278
3826,-122
3827,-234
3828,-158
3829,-101
3830,-144
3831,-122
3832,-85
3833,-89
3834,-85
3835,-68
3836,-61
3837,-52
3838,-52
3839,-78
3840,-99
3841,-94
3842,-73
3843,-52
3844,-35
3845,-9
3846,26
3847,52
3848,73
3849,96
3850,113
3851,130
3852,144
3853,146
3854,120
3855,78
3856,30
3857,-23
3858,-80
3859,-120
3860,-148
3861,-182
3862,-200
3863,-196
3864,-179
3865,-165
3866,-158
3867,-158
3868,-148
3869,-127
3870,-111
3871,-106
3872,-122
3873,-153
3874,-156
3875,-132
3876,-122
3877,-118
3878,-111
3879,-134
3880,-193
3881,-203
3882,-167
3883,-158
3884,-160
3885,-170
3886,-210
3887,-234
3888,-212
3889,-189
3890,-177
3891,-167
3892,-174
3893,-177
3894,-158
3895,-137
3896,-122
3897,-120
3898,-122
3899,-115
3900,-104
3901,-96
3902,-87
3903,-89
3904,-130
3905,-165
3906,-139
3907,-111
3908,-106
3909,-94
3910,-78
3911,-78
3912,-89
3913,-104
3914,-113
3915,-113
3916,-106
3917,-106
3918,-111
3919,-99
3920,-78
3921,-73
3922,-63
3923,37
3924,309
3925,713
3926,936
3927,475
3928,-451
3929,-723
3930,-257
3931,-66
3932,-151
3933,-68
3934,-21
3935,-87
3936,-89
3937,-82
3938,-96
3939,-80
3940,-63
3941,-68
3942,-59
3943,-47
3944,-35
3945,-18
3946,-11
3947,2
3948,21
3949,2
3950,-33
3951,-16
3952,21
3953,40
3954,61
3955,82
3956,92
3957,92
3958,82
3959,61
3960,37
3961,-4
3962,-70
3963,-130
3964,-165
3965,-186
3966,-198
3967,-198
3968,-217
3969,-269
3970,-295
3971,-267
3972,-234
3973,-222
3974,-210
3975,-205
3976,-200
3977,-182
3978,-165
3979,-153
3980,-144
3981,-146
3982,-153
3983,-144
3984,-132
3985,-130
3986,-120
3987,-122
3988,-134
3989,-125
3990,-106
3991,-96
3992,-89
3993,-87
3994,-101
3995,-99
3996,-78
3997,-66
3998,-63
3999,-63
4000,-75
4001,-94
4002,-85
4003,-63
4004,-56
4005,-56
4006,-63
4007,-70
4008,-61
4009,-52
4010,-47
4011,-40
4012,-35
4013,-35
4014,-21
4015,-2
4016,2
4017,-7
4018,-40
4019,-101
4020,-130
4021,-104
4022,-80
4023,-87
4024,-87
4025,-82
4026,-63
4027,63
4028,373
4029,777
4030,919
4031,342
4032,-565
4033,-680
4034,-189
4035,-115
4036,-276
4037,-200
4038,-137
4039,-179
4040,-153
4041,-111
4042,-115
4043,-108
4044,-85
4045,-80
4046,-68
4047,-44
4048,-37
4049,-23
4050,-2
4051,4
4052,2
4053,11
4054,18
4055,23
4056,37
4057,56
4058,70
4059,85
4060,89
4061,89
4062,82
4063,63
4064,14
4065,-59
4066,-122
4067,-160
4068,-189
4069,-217
4070,-238
4071,-243
4072,-243
4073,-236
4074,-217
4075,-200
4076,-198
4077,-193
4078,-182
4079,-167
4080,-153
4081,-141
4082,-139
4083,-141
4084,-139
4085,-125
4086,-115
4087,-111
4088,-111
4089,-118
4090,-122
4091,-115
4092,-104
4093,-96
4094,-94
4095,-106
4096,-132
4097,-144
4098,-130
4099,-115
4100,-125
4101,-160
4102,-182
4103,-160
4104,-139
4105,-134
4106,-125
4107,-139
4108,-196
4109,-212
4110,-177
4111,-156
4112,-156
4113,-153
4114,-167
4115,-167
4116,-134
4117,-104
4118,-92
4119,-82
4120,-85
4121,-92
4122,-92
4123,-87
4124,-82
4125,-75
4126,-80
4127,-87
4128,-89
4129,-96
4130,-92
4131,-35
4132,134
4133,468
4134,815
4135,744
4136,-16
4137,-680
4138,-418
4139,-11
4140,-99
4141,-146
4142,-28
4143,-28
4144,-61
4145,-28
4146,-14
4147,-21
4148,-7
4149,-9
4150,-26
4151,-14
4152,-2
4153,-2
4154,16
4155,33
4156,40
4157,54
4158,75
4159,87
4160,94
4161,99
4162,108
4163,134
4164,148
4165,146
4166,127
4167,78
4168,18
4169,-14
4170,-68
4171,-182
4172,-278
4173,-307
4174,-335
4175,-361
4176,-352
4177,-347
4178,-352
4179,-338
4180,-321
4181,-307
4182,-288
4183,-274
4184,-271
4185,-264
4186,-252
4187,-241
4188,-224
4189,-212
4190,-212
4191,-217
4192,-226
4193,-238
4194,-229
4195,-210
4196,-208
4197,-215
4198,-210
4199,-196
4200,-182
4201,-167
4202,-163
4203,-167
4204,-167
4205,-153
4206,-137
4207,-125
4208,-118
4209,-120
4210,-127
4211,-118
4212,-99
4213,-89
4214,-82
4215,-87
4216,-106
4217,-101
4218,-78
4219,-73
4220,-73
4221,-68
4222,-63
4223,-54
4224,-47
4225,-54
4226,-54
4227,-52
4228,-75
4229,-94
4230,-75
4231,-68
4232,-101
4233,-130
4234,-122
4235,-115
4236,-101
4237,-14
4238,226
4239,593
4240,829
4241,453
4242,-442
4243,-780
4244,-309
4245,-68
4246,-212
4247,-179
4248,-87
4249,-111
4250,-104
4251,-61
4252,-61
4253,-63
4254,-42
4255,-30
4256,-28
4257,-35
4258,-33
4259,-16
4260,-14
4261,-14
4262,9
4263,30
4264,37
4265,59
4266,89
4267,108
4268,130
4269,148
4270,156
4271,163
4272,156
4273,130
4274,101
4275,61
4276,-4
4277,-59
4278,-94
4279,-132
4280,-160
4281,-165
4282,-174
4283,-189
4284,-191
4285,-203
4286,-217
4287,-210
4288,-215
4289,-236
4290,-231
4291,-215
4292,-215
4293,-217
4294,-208
4295,-198
4296,-193
4297,-203
4298,-234
4299,-245
4300,-231
4301,-217
4302,-208
4303,-198
4304,-193
4305,-198
4306,-193
4307,-177
4308,-160
4309,-153
4310,-153
4311,-148
4312,-146
4313,-139
4314,-120
4315,-106
4316,-125
4317,-174
4318,-205
4319,-184
4320,-177
4321,-198
4322,-189
4323,-174
4324,-179
4325,-167
4326,-144
4327,-132
4328,-125
4329,-115
4330,-111
4331,-104
4332,-80
4333,-54
4334,-37
4335,-47
4336,-73
4337,-78
4338,-59
4339,-47
4340,-42
4341,-37
4342,-42
4343,-42
4344,-26
4345,49
4346,281
4347,666
4348,936
4349,640
4350,-219
4351,-671
4352,-302
4353,-30
4354,-132
4355,-101
4356,-7
4357,-26
4358,-16
4359,26
4360,18
4361,4
4362,21
4363,28
4364,0
4365,-23
4366,-18
4367,-14
4368,-11
4369,18
4370,54
4371,61
4372,63
4373,82
4374,101
4375,122
4376,148
4377,163
4378,170
4379,184
4380,179
4381,156
4382,132
4383,87
4384,7
4385,-75
4386,-151
4387,-250
4388,-314
4389,-309
4390,-319
4391,-338
4392,-319
4393,-304
4394,-307
4395,-293
4396,-276
4397,-264
4398,-241
4399,-234
4400,-236
4401,-224
4402,-219
4403,-217
4404,-196
4405,-186
4406,-198
4407,-196
4408,-179
4409,-174
4410,-170
4411,-153
4412,-148
4413,-156
4414,-153
4415,-137
4416,-139
4417,-156
4418,-158
4419,-151
4420,-148
4421,-137
4422,-120
4423,-108
4424,-104
4425,-108
4426,-108
4427,-94
4428,-85
4429,-87
4430,-108
4431,-141
4432,-146
4433,-127
4434,-106
4435,-89
4436,-70
4437,-63
4438,-66
4439,-63
4440,-59
4441,-59
4442,-56
4443,-54
4444,-59
4445,-56
4446,-37
4447,-28
4448,-30
4449,-18
4450,118
4451,465
4452,860
4453,862
4454,134
4455,-666
4456,-619
4457,-208
4458,-163
4459,-184
4460,-80
4461,-59
4462,-89
4463,-63
4464,-37
4465,-28
4466,-7
4467,11
4468,11
4469,0
4470,-2
4471,11
4472,28
4473,47
4474,61
4475,66
4476,85
4477,115
4478,139
4479,148
4480,151
4481,151
4482,146
4483,151
4484,163
4485,165
4486,134
4487,80
4488,18
4489,-42
4490,-85
4491,-125
4492,-172
4493,-208
4494,-231
4495,-267
4496,-300
4497,-288
4498,-264
4499,-250
4500,-241
4501,-241
4502,-234
4503,-215
4504,-210
4505,-210
4506,-198
4507,-196
4508,-198
4509,-184
4510,-174
4511,-174
4512,-177
4513,-203
4514,-219
4515,-198
4516,-182
4517,-182
4518,-167
4519,-153
4520,-156
4521,-153
4522,-146
4523,-139
4524,-122
4525,-106
4526,-113
4527,-122
4528,-106
4529,-89
4530,-87
4531,-82
4532,-80
4533,-80
4534,-73
4535,-54
4536,-37
4537,-28
4538,-42
4539,-101
4540,-148
4541,-139
4542,-113
4543,-104
4544,-104
4545,-113
4546,-122
4547,-106
4548,-78
4549,4
4550,243
4551,638
4552,929
4553,628
4554,-276
4555,-737
4556,-323
4557,-35
4558,-146
4559,-111
4560,-7
4561,-52
4562,-96
4563,-70
4564,-61
4565,-70
4566,-49
4567,-21
4568,-7
4569,2
4570,9
4571,11
4572,33
4573,54
4574,56
4575,59
4576,70
4577,68
4578,78
4579,111
4580,141
4581,151
4582,148
4583,144
4584,132
4585,118
4586,85
4587,28
4588,-37
4589,-92
4590,-141
4591,-200
4592,-252
4593,-262
4594,-248
4595,-255
4596,-269
4597,-267
4598,-252
4599,-257
4600,-264
4601,-252
4602,-245
4603,-243
4604,-224
4605,-215
4606,-219
4607,-210
4608,-208
4609,-224
4610,-229
4611,-212
4612,-208
4613,-205
4614,-196
4615,-200
4616,-198
4617,-182
4618,-177
4619,-172
4620,-167
4621,-205
4622,-245
4623,-226
4624,-203
4625,-203
4626,-186
4627,-172
4628,-177
4629,-172
4630,-158
4631,-148
4632,-137
4633,-130
4634,-132
4635,-127
4636,-125
4637,-120
4638,-104
4639,-78
4640,-68
4641,-82
4642,-87
4643,-68
4644,-59
4645,-68
4646,-75
4647,-80
4648,-80
4649,-66
4650,-52
4651,-42
4652,-37
4653,-40
4654,16
4655,238
4656,617
4657,910
4658,678
4659,-186
4660,-737
4661,-373
4662,-30
4663,-139
4664,-134
4665,-35
4666,-73
4667,-87
4668,-30
4669,-16
4670,-21
4671,0
4672,2
4673,-16
4674,-7
4675,21
4676,35
4677,35
4678,2
4679,-42
4680,-35
4681,4
4682,28
4683,49
4684,63
4685,75
4686,96
4687,122
4688,132
4689,125
4690,99
4691,56
4692,11
4693,-33
4694,-82
4695,-125
4696,-165
4697,-193
4698,-203
4699,-196
4700,-186
4701,-189
4702,-200
4703,-208
4704,-224
4705,-252
4706,-252
4707,-234
4708,-229
4709,-229
4710,-222
4711,-212
4712,-203
4713,-196
4714,-196
4715,-191
4716,-189
4717,-191
4718,-182
4719,-174
4720,-174
4721,-177
4722,-198
4723,-222
4724,-208
4725,-184
4726,-186
4727,-179
4728,-165
4729,-163
4730,-160
4731,-146
4732,-141
4733,-132
4734,-120
4735,-118
4736,-127
4737,-141
4738,-148
4739,-134
4740,-118
4741,-113
4742,-113
4743,-108
4744,-101
4745,-94
4746,-80
4747,-73
4748,-75
4749,-82
4750,-82
4751,-68
4752,-42
4753,-33
4754,-68
4755,-113
4756,-113
4757,-94
4758,-101
4759,-101
4760,-92
4761,-96
4762,-99
4763,-85
4764,-73
4765,-66
4766,-47
4767,33
4768,267
4769,635
4770,877
4771,531
4772,-330
4773,-678
4774,-241
4775,-23
4776,-156
4777,-108
4778,-16
4779,-56
4780,-70
4781,-30
4782,-18
4783,-11
4784,11
4785,21
4786,9
4787,-2
4788,-28
4789,-42
4790,-16
4791,2
4792,-2
4793,11
4794,52
4795,78
4796,99
4797,125
4798,137
4799,141
4800,151
4801,144
4802,127
4803,113
4804,78
4805,16
4806,-37
4807,-75
4808,-113
4809,-153
4810,-200
4811,-236
4812,-250
4813,-255
4814,-252
4815,-243
4816,-238
4817,-238
4818,-234
4819,-222
4820,-200
4821,-193
4822,-198
4823,-208
4824,-243
4825,-274
4826,-250
4827,-226
4828,-234
4829,-226
4830,-217
4831,-219
4832,-215
4833,-224
4834,-241
4835,-222
4836,-205
4837,-208
4838,-198
4839,-179
4840,-177
4841,-165
4842,-148
4843,-148
4844,-144
4845,-132
4846,-127
4847,-118
4848,-99
4849,-99
4850,-101
4851,-92
4852,-92
4853,-111
4854,-130
4855,-134
4856,-127
4857,-120
4858,-113
4859,-104
4860,-89
4861,-78
4862,-78
4863,-82
4864,-80
4865,-92
4866,-99
4867,-82
4868,-73
4869,-82
4870,-78
4871,-63
4872,-52
4873,-37
4874,-30
4875,-33
4876,-30
4877,-11
4878,-2
4879,-16
4880,-23
4881,-16
4882,-18
4883,-14
4884,0
4885,4
4886,7
4887,9
4888,54
4889,250
4890,635
4891,1000
4892,869
4893,11
4894,-678
4895,-413
4896,-37
4897,-132
4898,-158
4899,-61
4900,-122
4901,-182
4902,-118
4903,-82
4904,-96
